log_fatality_rate,MedHHInc_10k,Region,State,County,UnempRate2019,PctEmpFIRE,PctEmpConstruction,PctEmpTrans,PctEmpMining,PctEmpTrade,PctEmpInformation,PctEmpAgriculture,PctEmpManufacturing,PctEmpServices,PopDensity2010,OwnHomePct,Age65AndOlderPct2010,TotalPop25Plus,Under18Pct2010,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,ForeignBornPct,Net_International_Migration_Rate_2010_2019,NetMigrationRate1019,NaturalChangeRate1019,TotalPopEst2019,WhiteNonHispanicPct2010,Type_2015_Update,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,Perpov_1980_0711,HiCreativeClass2000,HiAmenity,Retirement_Destination_2015_Update
-4.757891273005756,5.5303,Midwest,IA,Hardin,3.2,4.039940319,8.068403535,4.682658097,0.677149088,15.48261219,1.055893492,11.27051532,13.88729485,36.86445541,30.8,77.05923345,20.96,12129,23.09,34.37216588,23.38197708,14.13142056,19.76255256,2.662462778,0.724,-2.024,-1.949,16846,93.7,1,6,6,0,0,0,0
-3.912023005428146,6.0044,Midwest,IA,Harrison,2.4,6.887164829,9.731863346,7.867156663,0.204164965,15.55737036,1.959983667,6.574111882,11.05213012,37.45746563,21.42,74.83541804,17.81,9897,24.08,37.97110235,23.86581792,11.13468728,18.81378195,0.509085767,-0.054,-4.373,-1.395,14049,97.35,1,2,2,0,0,0,0
-4.08092154188996,5.5856,Midwest,IA,Henry,2.7,3.545795394,5.666845206,4.092126406,0.310658811,15.82217461,0.749866095,3.920728441,20.73915372,41.17836101,46.38,70.97485092,16.02,13675,23.18,37.65265082,21.95978062,13.25045704,20.06581353,3.71875941,0.671,-1.472,0.716,19954,90.05,3,6,6,0,0,0,0
-3.828641396489095,5.35,Midwest,IA,Howard,2.8,4.11875392,7.338490487,2.989755384,0.083629521,12.18900272,0.899017353,7.443027389,22.47543383,40.16307757,20.21,79.05894519,19.31,6316,25.21,40.76947435,20.40848638,14.2020266,14.91450285,0.215889465,-0.105,-4.818,0.533,9158,97.37,1,6,6,0,0,0,0
-3.9383403137455195,6.0166,Midwest,IA,Humboldt,2.7,5.693493151,5.843321918,7.363013699,1.070205479,16.26712329,1.947773973,9.803082192,17.6369863,30.92893836,22.6,74.22411751,20.59,6682,23.01,35.93235558,20.29332535,15.14516612,20.84705178,2.592515158,0.511,-1.665,-0.725,9558,94.63,3,7,9,0,0,0,0
-3.828641396489095,6.0312,Midwest,IA,Ida,2,5.431309904,6.012198664,3.979088005,0.377577694,10.51408655,0.958466454,7.900087133,27.33081615,35.05663665,16.43,75.7807309,20.67,4820,23.95,38.2780083,22.9253112,13.23651452,19.02489627,1.344707924,0.241,-0.566,-2.349,6860,97.43,3,8,7,0,0,0,0
-4.07753744390572,6.4188,Midwest,IA,Iowa,2.2,5.004190111,7.985155034,4.285885311,0.442954627,14.76116365,0.586615587,6.261223513,19.51394708,38.3933916,27.89,78.10337211,17.19,11205,24.56,37.67960732,23.31994645,13.67246765,19.11646586,0.937866354,-0.147,-1.353,0.429,16184,96.72,3,6,6,0,0,0,0
-4.686750172980514,5.4663,Midwest,IA,Jackson,3.2,6.043437205,7.932011331,4.910292729,0.48263561,16.85027804,1.552827615,6.358199559,16.03189592,37.26786276,31.21,78.94609034,18.61,13632,23.2,41.85005869,19.64495305,11.99383803,18.83802817,1.041505543,0.061,-1.467,-0.504,19439,96.85,0,6,6,0,0,0,0
-2.946135332414619,6.0378,Midwest,IA,Jasper,2.9,6.52186274,5.242508671,4.969579803,0.079604253,16.44396429,2.160686871,3.604935464,17.75743447,40.00682322,50.44,73.94830905,16.53,25949,22.85,42.42938071,21.96231069,11.49562604,17.85810629,1.461060963,0.19,0.106,0.907,37185,95.77,0,6,5,0,0,0,0
-4.804021044733257,4.6715,Midwest,IA,Jefferson,2.4,8.816029144,5.683060109,2.7808136,0,11.80327869,1.760777171,3.861566485,13.81906497,48.58530662,38.67,67.07656273,14.85,12768,18.2,27.72556391,22.03947368,11.34868421,31.56328321,11.1301654,12.805,9.271,-0.612,18295,86.32,0,7,8,0,1,0,0
-5.011375760623979,6.4387,Midwest,IA,Johnson,2,5.420746245,4.468273083,2.858629746,0.035097486,12.24781246,1.233253053,0.997252714,7.768647052,63.00119816,213.15,59.68743015,8.57,86316,19.8,16.20209463,17.59349367,8.474674452,52.97974883,11.56522745,5.8,7.552,7.526,151140,83.1,4,3,2,0,1,0,0
-4.07753744390572,5.5405,Midwest,IA,Jones,3.2,5.872773537,7.145038168,4.610687023,0.264631043,15.60305344,1.577608142,6.748091603,15.82697201,38.6870229,35.85,75.64602633,17.23,14623,22.41,39.72509061,21.01483964,12.52820899,18.44354784,1.745429794,0.653,-0.3,0.261,20681,95.53,0,2,2,0,0,0,0
-3.5263605246161616,5.2122,Midwest,IA,Keokuk,3.3,3.963170536,7.706164932,5.304243395,0.620496397,13.11048839,0.740592474,11.20896717,15.27221777,37.59007206,18.15,76.87043796,19.23,7162,23.23,41.16168668,19.51968724,13.65540352,18.20720469,1.058823529,0.352,-3.093,0.6,10246,97.86,1,8,7,0,0,0,0
-4.820281565605037,5.5486,Midwest,IA,Kossuth,2.2,6.790288154,8.444503735,4.882604055,0.026680896,15.83511206,1.547491996,11.63287086,15.23479189,32.71077908,15.98,76.23762376,21.87,10618,22.87,37.60595216,23.74270107,14.72028631,18.30853268,1.28026534,0.38,-3.659,-0.928,14813,97.28,1,7,11,0,0,0,0
-4.299550412849643,4.8241,Midwest,IA,Lee,3.9,2.837769965,6.52938222,6.403817177,0.508538423,12.52511301,0.922903064,2.291562029,21.43395279,41.63736816,69.3,74.31755661,16.95,24431,22.2,40.96025541,23.46608817,12.07072981,15.6727109,1.024868996,0.031,-5.49,-0.625,33657,91.55,3,5,8,0,0,0,0
-3.450822618949009,6.4878,Midwest,IA,Linn,2.9,8.049418114,6.170517794,5.727778715,0.050598752,14.48304942,2.298026649,0.873671783,16.27002867,43.71141845,294.65,74.3950917,13.01,148927,24.55,27.06292345,22.31831703,12.24962566,33.03564834,4.102718788,1.351,2.688,4.398,226706,89.28,0,2,2,0,1,0,0
-3.2809112157876537,4.9585,Midwest,IA,Louisa,3.1,3.502722323,6.225045372,6.061705989,0.290381125,11.47005445,0.435571688,7.604355717,31.10707804,31.12522686,28.34,76.72116049,14.96,7703,25.85,36.50525769,19.6806439,11.5020122,14.22822277,9.917134456,2.803,-5.351,2.302,11035,81.75,3,8,7,0,0,0,0
-2.803360380906535,4.9956,Midwest,IA,Lucas,2.1,6.983170058,4.370761115,5.400653102,0,28.53554383,0.904295403,5.199698568,9.294147199,35.26752072,20.66,77.23778144,20.16,5930,24.44,41.5682968,23.87858347,10.28667791,17.03204047,3.0592067,0.101,-3.001,-0.348,8600,98,0,6,6,0,0,0,0
-3.9383403137455195,6.9048,Midwest,IA,Lyon,1.6,7.505337494,7.587452784,4.302841189,0.065692232,10.31368041,1.609459681,14.38659878,14.58367548,37.51026441,19.71,83.4029457,16.82,7611,27.67,36.47352516,19.2353173,13.48048877,21.36381553,1.42747897,0.233,-2.974,4.599,11755,97.29,1,8,6,0,0,0,0
-4.019381523748645,7.4794,Midwest,IA,Madison,3.6,13.3444936,10.17577424,6.696161664,0.454382399,15.29355494,1.31531747,5.165610427,8.143010881,35.96795408,27.95,78.50689491,14.8,10767,27.22,35.92458438,22.32748212,12.74263955,23.85994242,1.214600378,0.419,2.993,0.813,16338,97.16,0,2,2,0,0,0,0
-2.4716614230379794,5.6492000000000004,Midwest,IA,Mahaska,2.5,4.061949365,6.139293332,3.867198368,0.09273857,11.49030882,1.187053696,5.054252063,26.21719373,39.91468052,39.21,71.17453845,16.08,14928,24.31,38.84646302,20.67256163,9.324758842,22.33386924,2.19740634,0.928,-3.262,1.865,22095,94.91,0,7,8,0,0,0,0
-5.5053315359323625,6.3491,Midwest,IA,Marion,2.1,4.829863773,4.930117356,4.175266851,0.342041635,12.16606711,1.226632069,2.919148434,24.19059975,42.33060093,60.07,70.52726453,15.59,21612,25.1,35.46640755,20.24338331,11.285397,26.38349065,1.824916433,0.277,-0.74,0.825,33253,95.57,3,6,6,0,1,0,0
-3.9168597742287603,5.9552,Midwest,IA,Marshall,4.5,4.034582133,6.612522924,4.62667016,0.162431229,13.34031962,1.226093791,3.32722033,27.87529473,36.21692429,71,71.20876255,16.43,26676,25.35,34.08681961,20.78272605,9.791572949,18.98710451,12.89265228,2.254,-4.644,1.321,39369,78.25,3,4,5,0,0,0,0
-4.197201947661808,6.4271,Midwest,IA,Mills,2.3,5.939799331,7.090301003,8.454849498,0.214046823,16,1.725752508,3.866220736,8.428093645,42.60869565,34.43,77.98460712,13.43,10300,25.36,34.58252427,23.11650485,12.02912621,23.70873786,1.297051548,0.053,-0.63,0.849,15109,95.56,4,2,2,0,0,0,0
-4.7535901911063645,5.9558,Midwest,IA,Mitchell,1.7,5.492822967,9.244019139,2.947368421,0.497607656,11.92344498,0.995215311,9.684210526,19.46411483,37.66507177,22.97,82.67000227,21.73,7296,24.72,39.85745614,19.14747807,13.24013158,17.65350877,0.790142037,0.195,-1.001,-0.917,10586,98.03,3,7,9,0,0,0,0
-3.9982007016691985,5.053,Midwest,IA,Monona,3,5.59850082,8.971656126,6.394940267,0.210822207,14.80440384,1.194659171,8.620285781,9.463574608,42.02389318,13.32,71.0584752,23.69,6398,22.16,39.71553611,25.0547046,10.92528915,16.67708659,0.73897226,0.119,-1.114,-5.731,8615,96.33,1,6,6,0,0,0,0
-2.538973871058276,5.6541,Midwest,IA,Monroe,3.1,5.324959039,4.505734571,9.421081376,0,11.00491535,4.068814855,6.526488258,18.54178045,36.67394866,18.38,78.04145389,18.59,5341,24.15,40.68526493,20.57667104,10.20408163,16.56993072,0.178049091,0.488,-1.488,-2.138,7707,96.32,3,7,9,0,0,0,0
-2.639057329615259,4.9966,Midwest,IA,Montgomery,2.7,3.347980749,5.817116552,4.436074493,0.104624398,17.26302574,2.845783637,6.340238544,17.11655158,39.4433982,25.32,68.62873338,19.93,7058,23.38,37.13516577,22.86766789,12.6239728,17.45536979,1.546036435,0.196,-4.612,-2.619,9917,95.58,0,6,6,0,0,0,0
-2.9121455574457253,5.8465,Midwest,IA,Muscatine,2.9,2.908516471,6.030757794,5.087580728,0.478557822,10.11011476,1.491427775,3.238396134,32.03085072,36.37968685,97.71,72.88945331,13.67,28552,26.12,34.70159709,18.60114878,12.27934996,22.00546372,6.265424913,1.673,-3.296,2.972,42664,80.75,3,4,5,0,0,0,0
-3.248434627109745,5.3147,Midwest,IA,O'Brien,2.2,4.580566472,7.290960835,4.607670416,0,15.50345575,1.734652392,9.079821114,17.44138772,37.3085784,25.13,71.91178909,20.4,9612,23.57,37.97336663,21.4315439,13.04619226,19.87099459,2.595068651,0.243,-3.012,-1.534,13753,94.49,1,7,9,0,0,0,0
-4.61512051684126,6.0627,Midwest,IA,Osceola,1.9,3.352308665,7.874762808,6.135357369,0,13.40923466,2.340290955,15.18026565,15.84440228,32.66919671,16.21,75.83301417,19.75,4275,23.06,38.5497076,20.07017544,12.37426901,18.05847953,4.006541292,0.666,-7.54,-0.217,5958,91.88,1,7,9,0,0,0,0
-4.74493212836325,5.4313,Midwest,IA,Page,2.6,3.191936161,4.983900322,3.891922162,0.02799944,17.70964581,1.441971161,5.459890802,18.78762425,39.98320034,29.78,72.46560177,19.93,11130,22.01,34.62713387,22.47978437,12.45283019,21.32973944,2.571112413,0.358,-2.977,-2.136,15107,92.69,0,6,6,0,0,0,0
-4.795790545596741,5.5322,Midwest,IA,Palo Alto,2.2,3.074670571,4.998954194,4.62246392,0.355574148,15.77075926,2.489019034,9.41225685,13.86739176,40.7446141,16.71,74.29171039,21.32,6268,21.95,28.97255903,24.82450542,14.62986599,25.0319081,3.279955826,1.575,-3.299,-2.149,8886,96.68,1,7,9,0,0,0,0
-3.672963998808037,6.636,Midwest,IA,Plymouth,2.2,4.431425567,5.062340394,6.902508638,0.150217816,14.79645486,1.246807871,8.014120475,18.0261379,37.83235692,28.96,78.68512111,16.61,16763,25.95,33.78870131,24.90604307,13.21959077,21.04635208,2.512081153,0.769,-0.689,1.497,25177,95.18,3,3,2,0,0,0,0
-3.791736839553644,5.5865,Midwest,IA,Pocahontas,1.9,3.651354535,5.035335689,6.919905771,0.382803298,16.401649,1.648998822,12.98586572,17.66784452,31.86101296,12.66,77.34789392,22.12,4964,21.46,38.59790492,22.94520548,15.18936342,14.68573731,3.725717599,0.192,-6.846,-2.346,6619,96.35,1,9,10,0,0,0,0
-4.083047509968639,6.8479,Midwest,IA,Polk,2.8,15.27615358,6.308200543,4.303640967,0.008662406,14.4000693,1.982116068,1.094613164,8.741549232,44.41766973,750.51,67.17223664,10.81,313476,25.53,24.84719723,20.38561166,10.18259771,36.08218811,8.974769859,2.08,6.24,7.131,490161,80.74,0,2,2,0,1,0,0
-3.8531825054052127,5.6337,Midwest,IA,Pottawattamie,2.4,7.64832931,7.529750561,8.283572608,0.139753526,16.38715962,1.702452039,2.369457502,10.35234828,41.83288866,98.03,68.20585125,14.31,63090,24.13,33.06546204,24.39372325,10.76240292,21.23315898,4.165641744,0.204,-2.804,2.636,93206,89.75,0,2,2,0,0,0,0
-3.028522096376982,5.617,Midwest,IA,Poweshiek,2.7,6.517766497,5.78680203,3.563451777,0.081218274,13.14720812,1.573604061,5.482233503,16.9035533,44.53807107,32.34,69.30087228,18.44,12081,20.89,37.50517341,20.71848357,9.709461137,25.06415032,3.085192153,1.342,-0.011,-2.214,18504,93.61,0,7,9,0,0,0,0
-2.803360380906535,4.8754,Midwest,IA,Ringgold,2.9,3.394625177,9.240924092,4.95049505,0.377180575,10.51390853,1.320132013,12.68269684,13.29561528,40.49976426,9.58,77.26589885,23.56,3474,24.23,38.88888889,20.03454231,12.7806563,20.58146229,1.043338684,0.254,-0.626,-3.657,4894,96.78,1,9,12,0,0,0,0
-4.795790545596741,5.6698,Midwest,IA,Sac,2.4,5.74895564,6.02745176,6.246270141,0.457529342,14.24308733,1.372588025,10.66242292,14.16351701,36.1249254,18,79.09319899,22.14,7001,22.46,37.22325382,21.69690044,13.05527782,20.58277389,1.540332388,0,-3.68,-2.434,9721,96.92,1,9,10,0,0,0,0
-4.628087387548416,5.9865,Midwest,IA,Scott,3.3,5.921331887,6.454275338,4.863698533,0.071923784,14.37414517,1.739140688,0.804131491,16.7122577,45.27543272,360.68,69.46512495,13.08,116340,24.55,29.86848891,20.87845969,10.31287605,31.87897542,4.176146917,1.017,0.754,3.888,172943,82.85,0,2,2,0,1,0,0
-4.695924549256556,5.8862,Midwest,IA,Shelby,2.1,6.85980686,8.058608059,6.893106893,0.04995005,17.64901765,1.798201798,10.33966034,8.624708625,37.67898768,20.59,77.50693619,20.88,8255,23.56,36.05087826,22.43488795,12.63476681,20.82374319,1.658970412,0.23,-3.803,-2.111,11454,96.68,0,6,6,0,0,0,0
-5.427150238391005,7.0162,Midwest,IA,Sioux,1.9,3.862911796,6.716259299,3.384697131,0.223166844,11.76939426,1.068012752,9.888416578,16.49840595,44.63868225,43.87,79.77149433,14.27,20569,26.84,31.35786864,18.85847635,12.4945306,28.12484807,6.018664752,1.437,-3.38,6.642,34855,89.28,3,7,11,0,0,0,0
-5.0051299715009,5.7464,Midwest,IA,Story,1.9,4.582168675,5.075662651,2.542650602,0.059759036,11.39662651,1.694457831,2.448192771,9.141204819,59.09204819,156.32,52.76337355,9.99,50291,17.82,17.89982303,18.03901294,9.999801157,51.13042095,9.676853552,7.026,4.249,4.076,97117,86.9,4,3,2,0,1,0,0
-3.036554268074246,5.6954,Midwest,IA,Tama,3.1,3.442199248,7.601033835,4.922462406,0.246710526,14.90836466,0.751879699,7.530545113,19.41964286,36.01973684,24.64,76.2842339,18.43,11627,25.55,40.02752215,22.21553281,12.57418079,16.12625785,4.359243697,0.22,-5.582,0.7,16854,83.72,1,6,6,0,0,0,0
-4.051784947803305,4.7781,Midwest,IA,Taylor,1.9,3.441363181,5.913798864,6.047444036,0.033411293,9.321750752,1.703975944,10.15703308,23.15402606,35.58302706,11.88,76.52830189,21.01,4314,23.37,39.19796013,21.04775151,15.09040334,14.88178025,3.870343493,0.743,-2.895,-0.285,6121,92.96,1,9,10,0,0,0,0
-3.1675825304806504,4.9887,Midwest,IA,Union,3.2,3.541426454,2.96491517,6.374567617,0.164717509,16.22467468,1.153022566,4.743864273,25.92653599,36.35315434,29.59,70.77396997,18.09,8490,23.42,36.25441696,24.04004711,12.73262662,17.20848057,2.401027865,0.607,-1.383,-0.791,12241,95.97,3,6,6,0,0,0,0
-3.9415818076696905,4.7905,Midwest,IA,Van Buren,2.7,5.57680051,8.285532186,3.951561504,0.509878904,13.12938177,1.051625239,5.959209688,24.0917782,33.9069471,15.62,81.80230527,19.79,5021,24.07,40.78868751,22.56522605,12.44771958,14.14060944,1.093728368,0.013,-6.691,-0.343,7044,97.4,3,9,10,0,0,0,0
-3.0436062672516435,4.8226,Midwest,IA,Wapello,3.7,5.402768461,7.823647783,4.341728154,0.335386304,13.21422038,1.292761754,1.640343923,22.42209891,41.01469602,82.5,72.27770842,16.44,24075,22.79,35.68431983,22.6874351,11.61370717,17.95223261,7.66812969,2.584,-2.732,0.734,34969,87.46,3,5,8,0,0,0,0
-4.875197323201151,7.8192,Midwest,IA,Warren,2.5,14.84287857,7.357975307,5.265587138,0.180776184,16.8429555,1.588522635,1.707757991,6.792568945,41.08619562,81.12,77.87858009,13.32,32305,26,30.3544343,22.2751896,11.34499304,31.70097508,1.306699621,0.207,8.215,2.846,51466,95.76,0,2,2,0,1,0,0
-3.367295829986474,6.5849,Midwest,IA,Washington,2.5,5.30814215,10.07647323,3.83265857,0.359874044,16.09536662,1.14260009,6.495726496,10.83220873,43.03193882,38.16,70.80275229,17.31,14975,25.15,39.31886477,19.14524207,11.15191987,21.4624374,3.554170618,0.18,-0.715,1.992,21965,92.67,0,3,2,0,0,0,0
-2.890371757896165,4.6725,Midwest,IA,Wayne,2.6,2.413915513,10.04614838,7.561235357,0.922967696,13.80901668,0.638977636,8.448704295,14.90947817,37.30919418,12.19,81.60359685,22.15,4362,23.43,44.72718936,20.54103622,10.66024759,12.97569922,1.153906128,0.125,-0.031,0.374,6441,97.52,3,9,12,0,0,0,0
-4.6443908991413725,5.2093,Midwest,IA,Webster,3.1,3.669347737,6.604825926,6.252568543,0.258322081,17.07861211,1.761286914,4.444313979,14.71848764,42.33546645,53.12,67.46449237,16.67,24745,22.15,34.07961204,23.09557486,14.00687007,19.62820772,2.641673695,1.077,-5.079,-0.135,35904,90,0,5,8,0,0,0,0
-2.8094026953624978,5.4433,Midwest,IA,Winnebago,2.8,4.021903323,5.02265861,3.379909366,0,12.66993958,0.887462236,6.231117825,29.418429,36.99018127,27.13,73.52877307,19.26,7205,21.66,33.28244275,22.16516308,13.97640527,22.37335184,2.033866238,0.184,-3.384,-1.152,10354,94.3,0,7,9,0,0,0,0
-3.8110970868381857,6.1807,Midwest,IA,Winneshiek,2.9,4.499237417,6.41416709,3.762074225,0.881206575,13.03168954,1.228605321,7.159803423,13.66717506,47.26317573,30.52,79.14686167,16.85,13434,20.41,32.73038559,17.23983921,15.00669942,29.69331547,2.151855301,0.27,-4.678,-0.47,19991,95.71,0,7,11,0,0,0,0
-4.288775736601507,6.0059,Midwest,IA,Woodbury,2.7,4.688590708,7.577755371,5.256728457,0.036841697,16.52447064,1.442643295,1.847901962,17.03831536,42.18956023,117.06,65.63694676,12.85,65382,26.64,32.21681808,21.7582821,9.722859503,23.01397938,8.426922401,1.52,-4.202,4.904,103107,77.6,0,3,2,0,1,0,0
-4.406719247264253,5.8587,Midwest,IA,Worth,2.8,4.903995848,8.640373638,4.177477945,1.063829787,13.10326933,2.17955371,5.448884276,17.04722366,40.78879087,18.99,77.28706625,18.29,5268,23.12,37.24373576,25.24677297,14.74943052,15.54669704,0.881292562,0.092,-1.82,-0.844,7381,96.54,1,9,8,0,0,0,0
-5.564520407322694,5.4802,Midwest,IA,Wright,2.6,3.822656659,5.44597661,7.104206668,0.610926863,13.33566067,1.623319951,9.547914121,19.671845,36.46360621,22.79,71.52899824,20.93,8889,23.33,35.85330183,26.81966475,11.47485656,17.6960288,5.014058107,0.842,-4.042,-0.683,12562,88.73,1,7,9,0,0,0,0
-3.4011973816621555,4.4423,Midwest,KS,Allen,3.5,7.219296756,5.197893664,5.011041277,1.460845932,13.02870732,1.1381009,3.95787328,21.72583659,39.5787328,26.73,71.10985063,18.29,8594,23.54,33.95392134,26.66976961,10.82150337,20.44449616,1.235154394,0.576,-5.351,-2.088,12369,91.88,3,7,11,0,0,0,0
-3.6109179126442243,5.0646,Midwest,KS,Anderson,3.3,2.014755959,6.668558456,5.61861521,2.639046538,13.84790011,1.95800227,10.75482406,8.796821793,45.11918275,13.98,74.19354839,20.16,5210,25.39,41.47792706,24.35700576,7.92706334,17.52399232,1.057055527,-0.383,-3.011,-0.012,7858,95.95,1,6,4,0,0,0,0
-4.705015520957807,4.9332,Midwest,KS,Atchison,5.2,5.349048051,5.569226784,4.00207227,0.103613522,11.25501878,0.699391271,4.64965678,16.72063204,47.01463541,39.25,68.39464883,15.37,10065,24.18,37.60556384,24.60009935,8.296075509,21.93740686,1.191713011,-0.089,-5.595,0.955,16073,89.53,3,6,3,0,0,0,0
-2.0794415416798357,4.7634,Midwest,KS,Barber,2.5,2.946593002,5.893186004,6.583793738,7.872928177,17.49539595,1.565377532,10.5893186,6.952117864,35.17495396,4.29,70.81632653,20.39,3301,22.46,34.86822175,28.41563163,9.906089064,18.32777946,1.309951405,0.124,-8.924,0.165,4427,94.8,2,9,12,0,0,0,0
-3.8430301339411947,4.9991,Midwest,KS,Barton,3.1,6.50641739,7.715705913,6.528674234,3.99139402,11.94450627,1.402181171,4.911343571,9.422063951,42.95570888,30.91,69.76680132,16.94,18049,24.51,32.4450108,24.31713668,13.47997119,18.38883041,5.990817812,0.094,-8.155,1.304,25779,83.44,2,7,8,0,0,0,0
-3.4446824936018943,4.1807,Midwest,KS,Bourbon,4.2,6.583517524,7.467634986,6.646668772,1.452478686,14.55636249,1.562993369,3.504894222,12.26712978,42.73760657,23.88,69.85319818,17.32,9568,25.61,30.81103679,29.26421405,10.47240803,20.61036789,1.76166508,0.912,-4.889,0.918,14534,91.96,0,6,4,0,0,0,0
-4.248495242049359,4.7529,Midwest,KS,Brown,3.2,2.777777778,6.866666667,4.044444444,0.044444444,12.62222222,2.377777778,7.711111111,14.97777778,43.04444444,17.49,72.97643443,18.32,6542,25.38,35.9981657,26.49036992,8.330785692,21.78232956,0.972682119,0.03,-4.795,0.742,9564,84.04,0,6,6,0,0,0,0
-5.06680556556331,6.5953,Midwest,KS,Butler,3.2,5.087143868,7.768988359,5.379767188,0.630265612,12.29661071,1.035436362,2.093382211,15.50582031,45.69747251,46.07,73.68937196,12.64,43560,26.94,26.5312213,26.43480257,10.54637282,29.02662994,2.656917614,0.402,-0.228,1.76,66911,90.95,0,2,2,0,1,0,0
-3.6635616461296463,5.0981,Midwest,KS,Chase,2.8,1.792114695,8.422939068,4.659498208,0.806451613,14.87455197,0,6.093189964,17.65232975,39.78494624,3.61,79.20310982,21.18,1823,22.04,27.59188151,33.62589139,7.021393308,21.61272628,0.907372401,0,-2.443,-2.443,2648,93.08,2,9,10,0,0,0,0
-2.3978952727983707,4.1129,Midwest,KS,Chautauqua,3.9,2.993585175,10.12116892,5.630791162,8.339272986,10.54882395,1.99572345,7.840342124,6.913756237,40.27084818,5.74,78.55172414,24.42,2446,20.66,35.56827473,25.83810303,9.116925593,16.80294358,0.356400356,0.027,-6.248,-4.686,3250,89.7,2,8,7,0,0,0,0
-4.473541743509655,4.4475,Midwest,KS,Cherokee,3.4,4.011955397,7.368663065,7.65605242,0.275893781,11.12771583,1.046097253,2.804920106,18.69180366,42.88998735,36.77,74.0948115,15.96,13941,24.95,33.52700667,27.13578653,9.238935514,19.08758339,1.328021248,0.065,-5.97,-1.403,19939,89.25,3,6,6,0,0,0,0
-2.1972245773362196,4.3274,Midwest,KS,Cheyenne,2.4,5.390185036,4.66613033,5.631536605,0.965406275,12.14802896,1.528559936,17.21641191,4.746580853,41.59292035,2.67,79.23452769,26.3,1912,21.31,30.17782427,26.15062762,10.87866109,26.30753138,3.735524841,0.884,-0.258,-1.842,2657,93.29,1,9,12,0,0,0,0
-3.1986731175506815,5.1235,Midwest,KS,Clark,2.3,4.31372549,3.235294118,4.215686275,1.274509804,11.17647059,0.098039216,17.15686275,11.56862745,40.19607843,2.27,71.44456887,21.99,1412,25.24,27.54957507,25.99150142,8.498583569,31.51558074,2.776424744,0,-6.094,-3.229,1994,88.8,1,9,10,0,0,0,0
-2.456735772821304,5.2681,Midwest,KS,Clay,3.2,5.029880478,7.196215139,6.324701195,0.547808765,14.31772908,0.597609562,10.9312749,8.491035857,39.91533865,13.23,76.69018225,20.43,5671,23.68,29.76547346,25.44524775,10.59777817,27.19097161,1.989683125,-0.023,-6.27,-0.117,8002,95.89,0,6,6,0,0,0,0
-3.417726683613366,4.4467,Midwest,KS,Cloud,3.2,5.649466192,7.028469751,5.871886121,0,14.56850534,1.445729537,4.715302491,9.942170819,46.15213523,13.33,70.89165371,20.43,6077,22.42,30.52493006,25.22626296,13.1973013,22.49465197,1.975717439,0.945,-5.536,-2.164,8786,94.78,0,7,9,0,0,0,0
-2.2216160304603787,5.8371,Midwest,KS,Coffey,4.5,3.805138148,8.11924382,19.24381968,2.593310713,12.99079011,2.278235579,4.895782841,7.052835676,33.56761997,13.72,77.11386697,17.24,5839,24.26,33.36187703,28.0870012,8.905634526,22.89775647,0.735294118,0.082,-4.065,-0.664,8179,95.06,0,6,6,0,0,0,0
-2.3978952727983707,4.6818,Midwest,KS,Comanche,2.6,9.916492693,10.22964509,6.054279749,1.983298539,13.88308977,0.730688935,14.82254697,1.670146138,35.38622129,2.4,80.64516129,24.06,1275,23,32.78431373,31.52941176,9.882352941,18.58823529,3.08988764,-0.265,-5.832,-4.03,1700,94.29,1,9,12,0,0,0,0
-4.162781723775329,4.7864,Midwest,KS,Cowley,3.4,3.281008749,4.496911992,5.191713845,0.733401956,11.29053011,0.952135872,3.274575399,21.91199177,44.40298507,32.25,66.54872475,15.77,23425,24.43,30.74066169,27.14194237,11.85912487,20.14087513,3.259250934,0.895,-3.982,0.116,34908,82.16,3,4,5,0,0,0,0
-5.705447753975262,4.3852,Midwest,KS,Crawford,3.9,3.451755085,6.680473687,4.604110244,0.355796293,12.7821146,1.316977325,2.750783283,13.25473953,51.9675004,66.36,58.42689165,13.96,23359,22.3,28.24607218,24.39744852,8.818870671,29.45331564,3.789505983,2.423,-2.479,1.575,38818,89.03,0,4,5,0,0,0,0
-2.1972245773362196,4.4774,Midwest,KS,Decatur,3,2.741702742,5.555555556,12.55411255,1.659451659,12.12121212,0.360750361,19.33621934,4.04040404,37.44588745,3.31,72.00538358,27.29,2160,18.74,32.5,27.63888889,7.685185185,23.47222222,2.707393266,0.744,-0.135,-4.261,2827,96.89,1,9,12,0,0,0,0
-3.6506582412937383,5.0605,Midwest,KS,Dickinson,3.6,4.804456307,6.823720552,5.500754323,0.290124173,15.78275502,1.694325171,5.964953,11.7210166,42.75269815,23.32,69.76028714,18.05,13106,24.78,33.5495193,25.98809705,9.034030215,22.0738593,2.046937487,0.187,-5.978,-0.632,18466,92.7,0,7,9,0,0,0,0
-4.204692619390966,5.0949,Midwest,KS,Doniphan,3.4,4.74137931,6.438577586,5.118534483,0.215517241,10.15625,1.077586207,9.859913793,14.92456897,41.62176724,20.2,72.98280423,16.19,5065,22.34,36.011846,27.28529121,7.384007897,19.34846989,0.69803516,0.339,-4.485,-0.038,7600,91.66,0,3,2,0,0,0,0
